Results Table 2



1,Time,Displacement,Force
,(s),(mm),(kgf)
"","80.0800","53.3876","2.1599"
"","80.1000","53.4011","2.1601"
"","80.1200","53.4156","2.1608"
"","80.1400","53.4286","2.1623"
"","80.1600","53.4405","2.1621"
"","80.1800","53.4555","2.1624"
"","80.2000","53.4678","2.1633"
"","80.2200","53.4820","2.1645"
"","80.2400","53.4939","2.1640"
"","80.2600","53.5086","2.1657"
"","80.2800","53.5198","2.1664"
"","80.3000","53.5359","2.1669"
"","80.3200","53.5478","2.1673"
"","80.3400","53.5611","2.1686"
"","80.3600","53.5742","2.1679"
"","80.3800","53.5891","2.1687"
"","80.4000","53.6005","2.1700"
"","80.4200","53.6141","2.1707"
"","80.4400","53.6287","2.1711"
"","80.4600","53.6416","2.1721"
"","80.4800","53.6558","2.1731"
"","80.5000","53.6681","2.1727"
"","80.5200","53.6820","2.1742"
"","80.5400","53.6944","2.1748"
"","80.5600","53.7101","2.1749"
"","80.5800","53.7208","2.1753"
"","80.6000","53.7353","2.1773"
"","80.6200","53.7483","2.1771"
"","80.6400","53.7630","2.1775"
"","80.6600","53.7741","2.1787"
"","80.6800","53.7887","2.1796"
"","80.7000","53.8014","2.1793"
"","80.7200","53.8145","2.1806"
"","80.7400","53.8280","2.1817"
"","80.7600","53.8403","2.1812"
"","80.7800","53.8537","2.1826"
"","80.8000","53.8667","2.1836"
"","80.8200","53.8816","2.1837"
"","80.8400","53.8923","2.1838"
"","80.8600","53.9075","2.1854"
"","80.8800","53.9198","2.1857"
"","80.9000","53.9350","2.1863"
"","80.9200","53.9459","2.1873"
"","80.9400","53.9611","2.1889"
"","80.9600","53.9741","2.1879"
"","80.9800","53.9886","2.1889"
"","81.0000","54.0014","2.1901"
"","81.0200","54.0147","2.1908"
"","81.0400","54.0278","2.1911"
"","81.0600","54.0422","2.1920"
"","81.0800","54.0556","2.1928"
"","81.1000","54.0684","2.1928"
"","81.1200","54.0822","2.1941"
"","81.1400","54.0950","2.1949"
"","81.1600","54.1092","2.1951"
"","81.1800","54.1208","2.1956"
"","81.2000","54.1353","2.1966"
"","81.2200","54.1472","2.1971"
"","81.2400","54.1626","2.1979"
"","81.2600","54.1741","2.1980"
"","81.2800","54.1883","2.1992"
"","81.3000","54.2008","2.1992"
"","81.3200","54.2158","2.2004"
"","81.3400","54.2272","2.2010"
"","81.3600","54.2411","2.2021"
"","81.3800","54.2547","2.2024"
"","81.4000","54.2675","2.2028"
"","81.4200","54.2816","2.2040"
"","81.4400","54.2941","2.2046"
"","81.4600","54.3081","2.2046"
"","81.4800","54.3209","2.2052"
"","81.5000","54.3362","2.2070"
"","81.5200","54.3470","2.2065"
"","81.5400","54.3619","2.2077"
"","81.5600","54.3750","2.2086"
"","81.5800","54.3900","2.2094"
"","81.6000","54.4006","2.2087"
"","81.6200","54.4156","2.2104"
"","81.6400","54.4283","2.2112"
"","81.6600","54.4423","2.2111"
"","81.6800","54.4545","2.2119"
"","81.7000","54.4681","2.2136"
"","81.7200","54.4817","2.2138"
"","81.7400","54.4948","2.2136"
"","81.7600","54.5083","2.2155"
"","81.7800","54.5206","2.2161"
"","81.8000","54.5350","2.2160"
"","81.8200","54.5473","2.2167"
"","81.8400","54.5623","2.2185"
"","81.8600","54.5733","2.2182"
"","81.8800","54.5883","2.2190"
"","81.9000","54.6006","2.2197"
"","81.9200","54.6156","2.2204"
"","81.9400","54.6273","2.2203"
"","81.9600","54.6416","2.2218"
"","81.9800","54.6541","2.2227"
"","82.0000","54.6689","2.2231"
"","82.0200","54.6817","2.2238"
"","82.0400","54.6945","2.2246"
"","82.0600","54.7078","2.2249"
"","82.0800","54.7214","2.2258"
"","82.1000","54.7350","2.2268"
"","82.1200","54.7469","2.2267"
"","82.1400","54.7616","2.2278"
"","82.1600","54.7736","2.2284"
"","82.1800","54.7891","2.2292"
"","82.2000","54.8001","2.2298"
"","82.2200","54.8145","2.2310"
"","82.2400","54.8270","2.2306"
"","82.2600","54.8420","2.2315"
"","82.2800","54.8533","2.2324"
"","82.3000","54.8678","2.2330"
"","82.3200","54.8809","2.2332"
"","82.3400","54.8948","2.2347"
"","82.3600","54.9080","2.2352"
"","82.3800","54.9217","2.2352"
"","82.4000","54.9355","2.2364"
"","82.4200","54.9483","2.2377"
"","82.4400","54.9627","2.2377"
"","82.4600","54.9745","2.2383"
"","82.4800","54.9887","2.2399"
"","82.5000","55.0017","2.2395"
"","82.5200","55.0167","2.2402"
"","82.5400","55.0273","2.2411"
"","82.5600","55.0423","2.2420"
"","82.5800","55.0545","2.2421"
"","82.6000","55.0687","2.2438"
"","82.6200","55.0806","2.2440"
"","82.6400","55.0950","2.2443"
"","82.6600","55.1077","2.2450"
"","82.6800","55.1216","2.2462"
"","82.7000","55.1350","2.2462"
"","82.7200","55.1472","2.2470"
"","82.7400","55.1611","2.2485"
"","82.7600","55.1741","2.2487"
"","82.7800","55.1884","2.2490"
"","82.8000","55.1994","2.2495"
"","82.8200","55.2145","2.2508"
"","82.8400","55.2272","2.2510"
"","82.8600","55.2422","2.2523"
"","82.8800","55.2539","2.2526"
"","82.9000","55.2683","2.2531"
"","82.9200","55.2805","2.2541"
"","82.9400","55.2955","2.2555"
"","82.9600","55.3078","2.2553"
"","82.9800","55.3211","2.2558"
"","83.0000","55.3341","2.2566"
"","83.0200","55.3483","2.2579"
"","83.0400","55.3616","2.2582"
"","83.0600","55.3737","2.2586"
"","83.0800","55.3883","2.2597"
"","83.1000","55.4009","2.2602"
"","83.1200","55.4153","2.2609"
"","83.1400","55.4272","2.2613"
"","83.1600","55.4416","2.2621"
"","83.1800","55.4537","2.2623"
"","83.2000","55.4692","2.2638"
"","83.2200","55.4805","2.2638"
"","83.2400","55.4947","2.2646"
"","83.2600","55.5073","2.2656"
"","83.2800","55.5220","2.2663"
"","83.3000","55.5341","2.2666"
"","83.3200","55.5478","2.2679"
"","83.3400","55.5612","2.2681"
"","83.3600","55.5750","2.2686"
"","83.3800","55.5887","2.2699"
"","83.4000","55.6009","2.2704"
"","83.4200","55.6152","2.2708"
"","83.4400","55.6281","2.2717"
"","83.4600","55.6430","2.2725"
"","83.4800","55.6534","2.2726"
"","83.5000","55.6687","2.2741"
"","83.5200","55.6809","2.2745"
"","83.5400","55.6956","2.2750"
"","83.5600","55.7070","2.2754"
"","83.5800","55.7217","2.2770"
"","83.6000","55.7339","2.2765"
"","83.6200","55.7484","2.2776"
"","83.6400","55.7611","2.2788"
"","83.6600","55.7741","2.2791"
"","83.6800","55.7880","2.2800"
"","83.7000","55.8014","2.2812"
"","83.7200","55.8148","2.2816"
"","83.7400","55.8269","2.2817"
"","83.7600","55.8417","2.2834"
"","83.7800","55.8541","2.2839"
"","83.8000","55.8692","2.2840"
"","83.8200","55.8808","2.2850"
"","83.8400","55.8950","2.2864"
"","83.8600","55.9073","2.2856"
"","83.8800","55.9226","2.2869"
"","83.9000","55.9342","2.2879"
"","83.9200","55.9483","2.2885"
"","83.9400","55.9609","2.2888"
"","83.9600","55.9755","2.2902"
"","83.9800","55.9876","2.2904"
"","84.0000","56.0003","2.2909"
"","84.0200","56.0144","2.2922"
"","84.0400","56.0275","2.2926"
"","84.0600","56.0417","2.2926"
"","84.0800","56.0534","2.2935"
"","84.1000","56.0680","2.2949"
"","84.1200","56.0803","2.2944"
"","84.1400","56.0951","2.2959"
"","84.1600","56.1062","2.2970"
"","84.1800","56.1214","2.2975"
"","84.2000","56.1336","2.2975"
"","84.2200","56.1484","2.2992"
"","84.2400","56.1601","2.2995"
"","84.2600","56.1747","2.2994"
"","84.2800","56.1873","2.3004"
"","84.3000","56.2017","2.3014"
"","84.3200","56.2150","2.3014"
"","84.3400","56.2270","2.3024"
"","84.3600","56.2414","2.3042"
"","84.3800","56.2550","2.3042"
"","84.4000","56.2687","2.3045"
"","84.4200","56.2802","2.3057"
"","84.4400","56.2956","2.3069"
"","84.4600","56.3075","2.3065"
"","84.4800","56.3225","2.3080"
"","84.5000","56.3341","2.3084"
"","84.5200","56.3483","2.3092"
"","84.5400","56.3603","2.3100"
"","84.5600","56.3758","2.3109"
"","84.5800","56.3872","2.3108"
"","84.6000","56.4011","2.3119"
"","84.6200","56.4148","2.3129"
"","84.6400","56.4287","2.3133"
"","84.6600","56.4412","2.3138"
"","84.6800","56.4544","2.3149"
"","84.7000","56.4684","2.3152"
"","84.7200","56.4811","2.3158"
"","84.7400","56.4958","2.3173"
"","84.7600","56.5075","2.3175"
"","84.7800","56.5216","2.3187"
"","84.8000","56.5342","2.3193"
"","84.8200","56.5494","2.3200"
"","84.8400","56.5605","2.3198"
"","84.8600","56.5751","2.3213"
"","84.8800","56.5873","2.3217"
"","84.9000","56.6020","2.3225"
"","84.9200","56.6139","2.3226"
"","84.9400","56.6277","2.3237"
"","84.9600","56.6406","2.3243"
"","84.9800","56.6544","2.3252"
"","85.0000","56.6683","2.3258"
"","85.0200","56.6798","2.3259"
"","85.0400","56.6939","2.3267"
"","85.0600","56.7069","2.3280"
"","85.0800","56.7216","2.3290"
"","85.1000","56.7325","2.3285"
"","85.1200","56.7481","2.3300"
"","85.1400","56.7602","2.3306"
"","85.1600","56.7752","2.3311"
"","85.1800","56.7870","2.3317"
"","85.2000","56.8016","2.3329"
"","85.2200","56.8134","2.3329"
"","85.2400","56.8289","2.3340"
"","85.2600","56.8416","2.3345"
"","85.2800","56.8542","2.3351"
"","85.3000","56.8683","2.3361"
"","85.3200","56.8825","2.3373"
"","85.3400","56.8950","2.3380"
"","85.3600","56.9073","2.3382"
"","85.3800","56.9226","2.3396"
"","85.4000","56.9348","2.3396"
"","85.4200","56.9494","2.3404"
"","85.4400","56.9605","2.3411"
"","85.4600","56.9753","2.3423"
"","85.4800","56.9873","2.3422"
"","85.5000","57.0025","2.3430"
"","85.5200","57.0137","2.3437"
"","85.5400","57.0280","2.3448"
"","85.5600","57.0406","2.3457"
"","85.5800","57.0553","2.3467"
"","85.6000","57.0672","2.3466"
"","85.6200","57.0805","2.3477"
"","85.6400","57.0944","2.3488"
"","85.6600","57.1077","2.3491"
"","85.6800","57.1217","2.3497"
"","85.7000","57.1339","2.3506"
"","85.7200","57.1480","2.3515"
"","85.7400","57.1606","2.3518"
"","85.7600","57.1764","2.3529"
"","85.7800","57.1875","2.3531"
"","85.8000","57.2017","2.3537"
"","85.8200","57.2141","2.3544"
"","85.8400","57.2292","2.3556"
"","85.8600","57.2403","2.3560"
"","85.8800","57.2547","2.3569"
"","85.9000","57.2675","2.3576"
"","85.9200","57.2817","2.3590"
"","85.9400","57.2945","2.3587"
"","85.9600","57.3075","2.3591"
"","85.9800","57.3206","2.3601"
"","86.0000","57.3342","2.3604"
"","86.0200","57.3483","2.3617"
"","86.0400","57.3591","2.3625"
"","86.0600","57.3745","2.3631"
"","86.0800","57.3872","2.3631"
"","86.1000","57.4019","2.3648"
"","86.1200","57.4133","2.3653"
"","86.1400","57.4289","2.3657"
"","86.1600","57.4405","2.3659"
"","86.1800","57.4562","2.3679"
"","86.2000","57.4683","2.3677"
"","86.2200","57.4817","2.3688"
"","86.2400","57.4947","2.3697"
"","86.2600","57.5095","2.3699"
"","86.2800","57.5209","2.3704"
"","86.3000","57.5337","2.3719"
"","86.3200","57.5489","2.3726"
"","86.3400","57.5612","2.3725"
"","86.3600","57.5758","2.3743"
"","86.3800","57.5880","2.3743"
"","86.4000","57.6019","2.3750"
"","86.4200","57.6142","2.3763"
"","86.4400","57.6297","2.3774"
"","86.4600","57.6403","2.3771"
"","86.4800","57.6551","2.3786"
"","86.5000","57.6678","2.3789"
"","86.5200","57.6822","2.3793"
"","86.5400","57.6933","2.3799"
"","86.5600","57.7078","2.3814"
"","86.5800","57.7212","2.3815"
"","86.6000","57.7351","2.3823"
"","86.6200","57.7487","2.3838"
"","86.6400","57.7612","2.3839"
"","86.6600","57.7747","2.3845"
"","86.6800","57.7880","2.3855"
"","86.7000","57.8026","2.3861"
"","86.7200","57.8137","2.3858"
"","86.7400","57.8281","2.3880"
"","86.7600","57.8406","2.3888"
"","86.7800","57.8559","2.3887"
"","86.8000","57.8669","2.3892"
"","86.8200","57.8817","2.3911"
"","86.8400","57.8939","2.3908"
"","86.8600","57.9091","2.3913"
"","86.8800","57.9211","2.3925"
"","86.9000","57.9345","2.3932"
"","86.9200","57.9475","2.3932"
"","86.9400","57.9617","2.3946"
"","86.9600","57.9747","2.3959"
"","86.9800","57.9864","2.3959"
"","87.0000","58.0012","2.3972"
"","87.0200","58.0141","2.3980"
"","87.0400","58.0286","2.3981"
"","87.0600","58.0405","2.3983"
"","87.0800","58.0558","2.4002"
"","87.1000","58.0676","2.4003"
"","87.1200","58.0834","2.4012"
"","87.1400","58.0944","2.4018"
"","87.1600","58.1081","2.4029"
"","87.1800","58.1214","2.4033"
"","87.2000","58.1364","2.4047"
"","87.2200","58.1472","2.4048"
"","87.2400","58.1611","2.4053"
"","87.2600","58.1755","2.4068"
"","87.2800","58.1878","2.4074"
"","87.3000","58.2022","2.4078"
"","87.3200","58.2150","2.4086"
"","87.3400","58.2283","2.4096"
"","87.3600","58.2411","2.4096"
"","87.3800","58.2562","2.4114"
"","87.4000","58.2666","2.4116"
"","87.4200","58.2819","2.4121"
"","87.4400","58.2945","2.4131"
"","87.4600","58.3091","2.4144"
"","87.4800","58.3201","2.4140"
"","87.5000","58.3353","2.4153"
"","87.5200","58.3473","2.4167"
"","87.5400","58.3620","2.4172"
"","87.5600","58.3755","2.4172"
"","87.5800","58.3881","2.4183"
"","87.6000","58.4014","2.4193"
"","87.6200","58.4158","2.4191"
"","87.6400","58.4289","2.4203"
"","87.6600","58.4409","2.4216"
"","87.6800","58.4553","2.4215"
"","87.7000","58.4676","2.4218"
"","87.7200","58.4820","2.4240"
"","87.7400","58.4936","2.4236"
"","87.7600","58.5086","2.4239"
"","87.7800","58.5201","2.4254"
"","87.8000","58.5359","2.4268"
"","87.8200","58.5475","2.4259"
"","87.8400","58.5608","2.4279"
"","87.8600","58.5739","2.4291"
"","87.8800","58.5886","2.4284"
"","87.9000","58.6003","2.4288"
"","87.9200","58.6133","2.4311"
"","87.9400","58.6283","2.4317"
"","87.9600","58.6408","2.4311"
"","87.9800","58.6553","2.4332"
"","88.0000","58.6681","2.4340"
"","88.0200","58.6817","2.4334"
"","88.0400","58.6942","2.4350"
"","88.0600","58.7102","2.4366"
"","88.0800","58.7205","2.4357"
"","88.1000","58.7353","2.4369"
"","88.1200","58.7487","2.4382"
"","88.1400","58.7630","2.4387"
"","88.1600","58.7739","2.4382"
"","88.1800","58.7889","2.4403"
"","88.2000","58.8017","2.4404"
"","88.2200","58.8151","2.4410"
"","88.2400","58.8289","2.4428"
"","88.2600","58.8417","2.4435"
"","88.2800","58.8545","2.4435"
"","88.3000","58.8681","2.4440"
"","88.3200","58.8823","2.4454"
"","88.3400","58.8928","2.4454"
"","88.3600","58.9083","2.4466"
"","88.3800","58.9209","2.4476"
"","88.4000","58.9353","2.4479"
"","88.4200","58.9464","2.4483"
"","88.4400","58.9620","2.4499"
"","88.4600","58.9739","2.4497"
"","88.4800","58.9892","2.4509"
"","88.5000","59.0017","2.4515"
"","88.5200","59.0145","2.4524"
"","88.5400","59.0275","2.4537"
"","88.5600","59.0420","2.4544"
"","88.5800","59.0550","2.4548"
"","88.6000","59.0675","2.4553"
"","88.6200","59.0817","2.4563"
"","88.6400","59.0945","2.4565"
"","88.6600","59.1089","2.4574"
"","88.6800","59.1205","2.4586"
"","88.7000","59.1353","2.4595"
"","88.7200","59.1473","2.4589"
"","88.7400","59.1627","2.4607"
"","88.7600","59.1742","2.4613"
"","88.7800","59.1886","2.4617"
"","88.8000","59.2009","2.4620"
"","88.8200","59.2159","2.4640"
"","88.8400","59.2278","2.4642"
"","88.8600","59.2412","2.4643"
"","88.8800","59.2547","2.4663"
"","88.9000","59.2681","2.4667"
"","88.9200","59.2816","2.4664"
"","88.9400","59.2942","2.4679"
"","88.9600","59.3084","2.4693"
"","88.9800","59.3211","2.4689"
"","89.0000","59.3362","2.4699"
"","89.0200","59.3475","2.4712"
"","89.0400","59.3620","2.4718"
"","89.0600","59.3748","2.4715"
"","89.0800","59.3892","2.4740"
"","89.1000","59.4000","2.4742"
"","89.1200","59.4148","2.4736"
"","89.1400","59.4270","2.4750"
"","89.1600","59.4406","2.4765"
"","89.1800","59.4539","2.4763"
"","89.2000","59.4673","2.4771"
"","89.2200","59.4808","2.4788"
"","89.2400","59.4947","2.4788"
"","89.2600","59.5083","2.4787"
"","89.2800","59.5194","2.4807"
"","89.3000","59.5347","2.4821"
"","89.3200","59.5475","2.4814"
"","89.3400","59.5619","2.4826"
"","89.3600","59.5731","2.4836"
"","89.3800","59.5886","2.4841"
"","89.4000","59.6001","2.4841"
"","89.4200","59.6158","2.4861"
"","89.4400","59.6280","2.4863"
"","89.4600","59.6416","2.4870"
"","89.4800","59.6544","2.4882"
"","89.5000","59.6694","2.4888"
"","89.5200","59.6812","2.4892"
"","89.5400","59.6947","2.4905"
"","89.5600","59.7083","2.4907"
"","89.5800","59.7212","2.4918"
"","89.6000","59.7350","2.4927"
"","89.6200","59.7472","2.4930"
"","89.6400","59.7616","2.4943"
"","89.6600","59.7736","2.4947"
"","89.6800","59.7895","2.4955"
"","89.7000","59.8005","2.4956"
"","89.7200","59.8145","2.4974"
"","89.7400","59.8273","2.4973"
"","89.7600","59.8420","2.4982"
"","89.7800","59.8528","2.4989"
"","89.8000","59.8675","2.4994"
"","89.8200","59.8808","2.5000"
"","89.8400","59.8944","2.5018"
"","89.8600","59.9089","2.5029"
"","89.8800","59.9225","2.5022"
"","89.9000","59.9359","2.5037"
"","89.9200","59.9491","2.5056"
"","89.9400","59.9628","2.5055"
"","89.9600","59.9748","2.5055"
"","89.9800","59.9886","2.5079"
"","90.0000","60.0012","2.5076"
"","90.0200","60.0164","2.5077"
"","90.0400","60.0269","2.5089"
"","90.0600","60.0417","2.5102"
"","90.0800","60.0545","2.5097"
"","90.1000","60.0689","2.5110"
"","90.1200","60.0806","2.5125"
"","90.1400","60.0950","2.5127"
"","90.1600","60.1081","2.5129"
"","90.1800","60.1217","2.5150"
"","90.2000","60.1351","2.5154"
"","90.2200","60.1477","2.5151"
"","90.2400","60.1614","2.5171"
"","90.2600","60.1745","2.5177"
"","90.2800","60.1889","2.5175"
"","90.3000","60.1998","2.5179"
"","90.3200","60.2150","2.5202"
"","90.3400","60.2276","2.5198"
"","90.3600","60.2423","2.5207"
"","90.3800","60.2539","2.5220"
"","90.4000","60.2687","2.5226"
"","90.4200","60.2809","2.5223"
"","90.4400","60.2958","2.5241"
"","90.4600","60.3083","2.5252"
"","90.4800","60.3216","2.5252"
"","90.5000","60.3341","2.5257"
"","90.5200","60.3484","2.5278"
"","90.5400","60.3614","2.5281"
"","90.5600","60.3734","2.5282"
"","90.5800","60.3883","2.5299"
"","90.6000","60.4008","2.5301"
"","90.6200","60.4153","2.5308"
"","90.6400","60.4269","2.5315"
"","90.6600","60.4412","2.5329"
"","90.6800","60.4533","2.5329"
"","90.7000","60.4687","2.5338"
"","90.7200","60.4801","2.5347"
"","90.7400","60.4945","2.5359"
"","90.7600","60.5072","2.5363"
"","90.7800","60.5219","2.5372"
"","90.8000","60.5341","2.5373"
"","90.8200","60.5476","2.5383"
"","90.8400","60.5611","2.5392"
"","90.8600","60.5747","2.5403"
"","90.8800","60.5889","2.5410"
"","90.9000","60.6011","2.5411"
"","90.9200","60.6153","2.5421"
"","90.9400","60.6286","2.5431"
"","90.9600","60.6426","2.5444"
"","90.9800","60.6534","2.5440"
"","91.0000","60.6691","2.5453"
"","91.0200","60.6808","2.5464"
"","91.0400","60.6956","2.5470"
"","91.0600","60.7073","2.5469"
"","91.0800","60.7219","2.5487"
"","91.1000","60.7342","2.5492"
"","91.1200","60.7491","2.5495"
"","91.1400","60.7609","2.5506"
"","91.1600","60.7739","2.5519"
"","91.1800","60.7880","2.5517"
"","91.2000","60.8012","2.5525"
"","91.2200","60.8147","2.5543"
"","91.2400","60.8266","2.5543"
"","91.2600","60.8417","2.5548"
"","91.2800","60.8541","2.5561"
"","91.3000","60.8692","2.5571"
"","91.3200","60.8808","2.5566"
"","91.3400","60.8950","2.5586"
"","91.3600","60.9076","2.5594"
"","91.3800","60.9228","2.5592"
"","91.4000","60.9342","2.5598"
"","91.4200","60.9486","2.5618"
"","91.4400","60.9611","2.5619"
"","91.4600","60.9752","2.5627"
"","91.4800","60.9880","2.5638"
"","91.5000","61.0011","2.5645"
"","91.5200","61.0151","2.5648"
"","91.5400","61.0283","2.5662"
"","91.5600","61.0423","2.5676"
"","91.5800","61.0541","2.5670"
"","91.6000","61.0681","2.5680"
"","91.6200","61.0806","2.5694"
"","91.6400","61.0955","2.5698"
"","91.6600","61.1064","2.5701"
"","91.6800","61.1212","2.5720"
"","91.7000","61.1334","2.5723"
"","91.7200","61.1484","2.5723"
"","91.7400","61.1603","2.5732"
"","91.7600","61.1744","2.5748"
"","91.7800","61.1870","2.5746"
"","91.8000","61.2011","2.5756"
"","91.8200","61.2144","2.5768"
"","91.8400","61.2262","2.5774"
"","91.8600","61.2409","2.5782"
"","91.8800","61.2542","2.5792"
"","91.9000","61.2680","2.5799"
"","91.9200","61.2794","2.5799"
"","91.9400","61.2950","2.5816"
"","91.9600","61.3066","2.5824"
"","91.9800","61.3219","2.5829"
"","92.0000","61.3334","2.5831"
"","92.0200","61.3484","2.5848"
"","92.0400","61.3605","2.5853"
"","92.0600","61.3758","2.5862"
"","92.0800","61.3873","2.5866"
"","92.1000","61.4009","2.5877"
"","92.1200","61.4144","2.5886"
"","92.1400","61.4286","2.5889"
"","92.1600","61.4419","2.5898"
"","92.1800","61.4545","2.5909"
"","92.2000","61.4686","2.5915"
"","92.2200","61.4814","2.5918"
"","92.2400","61.4959","2.5934"
"","92.2600","61.5076","2.5939"
"","92.2800","61.5217","2.5944"
"","92.3000","61.5342","2.5954"
"","92.3200","61.5497","2.5970"
"","92.3400","61.5608","2.5960"
"","92.3600","61.5755","2.5971"
"","92.3800","61.5875","2.5989"
"","92.4000","61.6022","2.5999"
"","92.4200","61.6139","2.5993"
"","92.4400","61.6278","2.6013"
"","92.4600","61.6405","2.6020"
"","92.4800","61.6542","2.6015"
"","92.5000","61.6681","2.6031"
"","92.5200","61.6798","2.6043"
"","92.5400","61.6941","2.6042"
"","92.5600","61.7070","2.6044"
"","92.5800","61.7214","2.6070"
"","92.6000","61.7325","2.6073"
"","92.6200","61.7481","2.6071"
"","92.6400","61.7600","2.6087"
"","92.6600","61.7750","2.6105"
"","92.6800","61.7869","2.6096"
"","92.7000","61.8017","2.6110"
"","92.7200","61.8139","2.6123"
"","92.7400","61.8291","2.6129"
"","92.7600","61.8416","2.6121"
"","92.7800","61.8545","2.6143"
"","92.8000","61.8683","2.6154"
"","92.8200","61.8822","2.6151"
"","92.8400","61.8953","2.6168"
"","92.8600","61.9073","2.6177"
"","92.8800","61.9222","2.6180"
"","92.9000","61.9345","2.6184"
"","92.9200","61.9492","2.6198"
"","92.9400","61.9605","2.6200"
"","92.9600","61.9753","2.6214"
"","92.9800","61.9870","2.6226"
"","93.0000","62.0025","2.6237"
"","93.0200","62.0136","2.6236"
"","93.0400","62.0278","2.6247"
"","93.0600","62.0406","2.6253"
"","93.0800","62.0555","2.6264"
"","93.1000","62.0672","2.6265"
"","93.1200","62.0808","2.6271"
"","93.1400","62.0944","2.6287"
"","93.1600","62.1078","2.6293"
"","93.1800","62.1219","2.6297"
"","93.2000","62.1345","2.6308"
"","93.2200","62.1484","2.6321"
"","93.2400","62.1612","2.6320"
"","93.2600","62.1762","2.6336"
"","93.2800","62.1873","2.6346"
"","93.3000","62.2019","2.6352"
"","93.3200","62.2142","2.6355"
"","93.3400","62.2289","2.6374"
"","93.3600","62.2405","2.6372"
"","93.3800","62.2550","2.6375"
"","93.4000","62.2672","2.6387"
"","93.4200","62.2817","2.6403"
"","93.4400","62.2947","2.6402"
"","93.4600","62.3069","2.6408"
"","93.4800","62.3208","2.6428"
"","93.5000","62.3345","2.6429"
"","93.5200","62.3480","2.6429"
"","93.5400","62.3597","2.6448"
"","93.5600","62.3755","2.6461"
"","93.5800","62.3872","2.6450"
"","93.6000","62.4022","2.6466"
"","93.6200","62.4142","2.6486"
"","93.6400","62.4287","2.6485"
"","93.6600","62.4402","2.6480"
"","93.6800","62.4562","2.6504"
"","93.7000","62.4680","2.6507"
"","93.7200","62.4814","2.6508"
"","93.7400","62.4952","2.6523"
"","93.7600","62.5097","2.6536"
"","93.7800","62.5206","2.6533"
"","93.8000","62.5340","2.6543"
"","93.8200","62.5489","2.6562"
"","93.8400","62.5605","2.6559"
"","93.8600","62.5756","2.6564"
"","93.8800","62.5875","2.6577"
"","93.9000","62.6016","2.6588"
"","93.9200","62.6142","2.6588"
"","93.9400","62.6298","2.6602"
"","93.9600","62.6398","2.6606"
"","93.9800","62.6548","2.6620"
"","94.0000","62.6676","2.6626"
"","94.0200","62.6819","2.6638"
"","94.0400","62.6931","2.6644"
"","94.0600","62.7080","2.6654"
"","94.0800","62.7208","2.6660"
"","94.1000","62.7348","2.6672"
"","94.1200","62.7492","2.6678"
"","94.1400","62.7611","2.6678"
"","94.1600","62.7745","2.6692"
"","94.1800","62.7884","2.6697"
"","94.2000","62.8033","2.0302"
"","94.2120","62.8095","1.2769"

