Results Table 2



1,Time,Displacement,Force
,(s),(mm),(kgf)
"","0.0000","0.0000","0.3992"
"","0.0200","0.0009","0.3996"
"","0.0400","0.0103","0.4007"
"","0.0600","0.0241","0.4002"
"","0.0800","0.0400","0.3995"
"","0.1000","0.0564","0.4001"
"","0.1200","0.0728","0.4004"
"","0.1400","0.0870","0.3999"
"","0.1600","0.1034","0.4003"
"","0.1800","0.1170","0.4007"
"","0.2000","0.1323","0.4006"
"","0.2200","0.1450","0.3998"
"","0.2400","0.1595","0.4009"
"","0.2600","0.1728","0.4007"
"","0.2800","0.1883","0.4009"
"","0.3000","0.1995","0.4010"
"","0.3200","0.2148","0.4018"
"","0.3400","0.2278","0.4010"
"","0.3600","0.2425","0.4014"
"","0.3800","0.2544","0.4014"
"","0.4000","0.2691","0.4020"
"","0.4200","0.2811","0.4014"
"","0.4400","0.2961","0.4024"
"","0.4600","0.3084","0.4021"
"","0.4800","0.3220","0.4019"
"","0.5000","0.3344","0.4023"
"","0.5200","0.3487","0.4028"
"","0.5400","0.3616","0.4021"
"","0.5600","0.3734","0.4022"
"","0.5800","0.3880","0.4029"
"","0.6000","0.4005","0.4027"
"","0.6200","0.4148","0.4029"
"","0.6400","0.4264","0.4032"
"","0.6600","0.4408","0.4033"
"","0.6800","0.4523","0.4024"
"","0.7000","0.4681","0.4029"
"","0.7200","0.4798","0.4029"
"","0.7400","0.4939","0.4040"
"","0.7600","0.5064","0.4038"
"","0.7800","0.5214","0.4040"
"","0.8000","0.5334","0.4037"
"","0.8200","0.5470","0.4033"
"","0.8400","0.5616","0.4041"
"","0.8600","0.5748","0.4039"
"","0.8800","0.5887","0.4032"
"","0.9000","0.6012","0.4036"
"","0.9200","0.6148","0.4045"
"","0.9400","0.6278","0.4044"
"","0.9600","0.6430","0.4045"
"","0.9800","0.6536","0.4045"
"","1.0000","0.6686","0.4049"
"","1.0200","0.6812","0.4044"
"","1.0400","0.6958","0.4056"
"","1.0600","0.7069","0.4047"
"","1.0800","0.7222","0.4054"
"","1.1000","0.7344","0.4054"
"","1.1200","0.7486","0.4054"
"","1.1400","0.7614","0.4053"
"","1.1600","0.7747","0.4059"
"","1.1800","0.7878","0.4058"
"","1.2000","0.8016","0.4060"
"","1.2200","0.8152","0.4064"
"","1.2400","0.8267","0.4060"
"","1.2600","0.8417","0.4061"
"","1.2800","0.8544","0.4060"
"","1.3000","0.8687","0.4063"
"","1.3200","0.8805","0.4060"
"","1.3400","0.8955","0.4068"
"","1.3600","0.9075","0.4063"
"","1.3800","0.9227","0.4068"
"","1.4000","0.9347","0.4069"
"","1.4200","0.9481","0.4069"
"","1.4400","0.9606","0.4064"
"","1.4600","0.9752","0.4072"
"","1.4800","0.9875","0.4076"
"","1.5000","1.0003","0.4070"
"","1.5200","1.0147","0.4074"
"","1.5400","1.0277","0.4079"
"","1.5600","1.0417","0.4076"
"","1.5800","1.0537","0.4068"
"","1.6000","1.0680","0.4081"
"","1.6200","1.0805","0.4080"
"","1.6400","1.0956","0.4077"
"","1.6600","1.1064","0.4074"
"","1.6800","1.1214","0.4091"
"","1.7000","1.1339","0.4085"
"","1.7200","1.1487","0.4085"
"","1.7400","1.1605","0.4089"
"","1.7600","1.1750","0.4094"
"","1.7800","1.1878","0.4085"
"","1.8000","1.2022","0.4091"
"","1.8200","1.2153","0.4096"
"","1.8400","1.2277","0.4087"
"","1.8600","1.2414","0.4095"
"","1.8800","1.2550","0.4100"
"","1.9000","1.2687","0.4092"
"","1.9200","1.2800","0.4091"
"","1.9400","1.2955","0.4104"
"","1.9600","1.3077","0.4094"
"","1.9800","1.3223","0.4096"
"","2.0000","1.3339","0.4095"
"","2.0200","1.3487","0.4104"
"","2.0400","1.3606","0.4097"
"","2.0600","1.3756","0.4105"
"","2.0800","1.3875","0.4106"
"","2.1000","1.4009","0.4105"
"","2.1200","1.4142","0.4105"
"","2.1400","1.4280","0.4105"
"","2.1600","1.4405","0.4105"
"","2.1800","1.4533","0.4107"
"","2.2000","1.4681","0.4110"
"","2.2200","1.4808","0.4114"
"","2.2400","1.4958","0.4116"
"","2.2600","1.5073","0.4105"
"","2.2800","1.5214","0.4112"
"","2.3000","1.5344","0.4116"
"","2.3200","1.5495","0.4122"
"","2.3400","1.5602","0.4109"
"","2.3600","1.5752","0.4117"
"","2.3800","1.5877","0.4122"
"","2.4000","1.6020","0.4123"
"","2.4200","1.6144","0.4119"
"","2.4400","1.6283","0.4126"
"","2.4600","1.6405","0.4120"
"","2.4800","1.6547","0.4120"
"","2.5000","1.6686","0.4129"
"","2.5200","1.6798","0.4129"
"","2.5400","1.6944","0.4124"
"","2.5600","1.7078","0.4123"
"","2.5800","1.7216","0.4132"
"","2.6000","1.7325","0.4123"
"","2.6200","1.7484","0.4129"
"","2.6400","1.7602","0.4133"
"","2.6600","1.7752","0.4139"
"","2.6800","1.7875","0.4129"
"","2.7000","1.8020","0.4137"
"","2.7200","1.8136","0.4140"
"","2.7400","1.8295","0.4138"
"","2.7600","1.8417","0.4129"
"","2.7800","1.8544","0.4139"
"","2.8000","1.8687","0.4140"
"","2.8200","1.8827","0.4137"
"","2.8400","1.8945","0.4146"
"","2.8600","1.9073","0.4147"
"","2.8800","1.9227","0.4140"
"","2.9000","1.9342","0.4141"
"","2.9200","1.9495","0.4156"
"","2.9400","1.9614","0.4142"
"","2.9600","1.9752","0.4145"
"","2.9800","1.9877","0.4148"
"","3.0000","2.0037","0.4153"
"","3.0200","2.0144","0.4146"
"","3.0400","2.0291","0.4156"
"","3.0600","2.0420","0.4156"
"","3.0800","2.0558","0.4157"
"","3.1000","2.0675","0.4154"
"","3.1200","2.0814","0.4162"
"","3.1400","2.0945","0.4161"
"","3.1600","2.1077","0.4155"
"","3.1800","2.1222","0.4159"
"","3.2000","2.1342","0.4158"
"","3.2200","2.1481","0.4162"
"","3.2400","2.1614","0.4160"
"","3.2600","2.1759","0.4168"
"","3.2800","2.1869","0.4162"
"","3.3000","2.2014","0.4165"
"","3.3200","2.2134","0.4170"
"","3.3400","2.2275","0.4178"
"","3.3600","2.2392","0.4170"
"","3.3800","2.2534","0.4175"
"","3.4000","2.2662","0.4171"
"","3.4200","2.2806","0.4172"
"","3.4400","2.2942","0.4176"
"","3.4600","2.3066","0.4175"
"","3.4800","2.3203","0.4175"
"","3.5000","2.3339","0.4180"
"","3.5200","2.3481","0.4178"
"","3.5400","2.3594","0.4174"
"","3.5600","2.3748","0.4186"
"","3.5800","2.3872","0.4183"
"","3.6000","2.4022","0.4186"
"","3.6200","2.4136","0.4182"
"","3.6400","2.4294","0.4188"
"","3.6600","2.4414","0.4185"
"","3.6800","2.4572","0.4189"
"","3.7000","2.4684","0.4186"
"","3.7200","2.4823","0.4191"
"","3.7400","2.4955","0.4193"
"","3.7600","2.5097","0.4194"
"","3.7800","2.5214","0.4187"
"","3.8000","2.5345","0.4193"
"","3.8200","2.5489","0.4196"
"","3.8400","2.5612","0.4190"
"","3.8600","2.5759","0.4195"
"","3.8800","2.5880","0.4194"
"","3.9000","2.6019","0.4197"
"","3.9200","2.6145","0.4195"
"","3.9400","2.6298","0.4201"
"","3.9600","2.6402","0.4194"
"","3.9800","2.6552","0.4200"
"","4.0000","2.6677","0.4203"
"","4.0200","2.6820","0.4202"
"","4.0400","2.6936","0.4199"
"","4.0600","2.7081","0.4207"
"","4.0800","2.7208","0.4206"
"","4.1000","2.7345","0.4204"
"","4.1200","2.7487","0.4205"
"","4.1400","2.7609","0.4209"
"","4.1600","2.7745","0.4210"
"","4.1800","2.7883","0.4208"
"","4.2000","2.8025","0.4213"
"","4.2200","2.8139","0.4210"
"","4.2400","2.8284","0.4210"
"","4.2600","2.8406","0.4214"
"","4.2800","2.8558","0.4225"
"","4.3000","2.8667","0.4212"
"","4.3200","2.8816","0.4216"
"","4.3400","2.8939","0.4222"
"","4.3600","2.9091","0.4220"
"","4.3800","2.9211","0.4215"
"","4.4000","2.9350","0.4225"
"","4.4200","2.9478","0.4227"
"","4.4400","2.9617","0.4226"
"","4.4600","2.9748","0.4223"
"","4.4800","2.9870","0.4224"
"","4.5000","3.0014","0.4229"
"","4.5200","3.0141","0.4227"
"","4.5400","3.0287","0.4233"
"","4.5600","3.0402","0.4228"
"","4.5800","3.0556","0.4231"
"","4.6000","3.0677","0.4229"
"","4.6200","3.0828","0.4234"
"","4.6400","3.0947","0.4228"
"","4.6600","3.1086","0.4232"
"","4.6800","3.1212","0.4233"
"","4.7000","3.1361","0.4234"
"","4.7200","3.1477","0.4230"
"","4.7400","3.1609","0.4237"
"","4.7600","3.1752","0.4236"
"","4.7800","3.1878","0.4236"
"","4.8000","3.2017","0.4243"
"","4.8200","3.2141","0.4240"
"","4.8400","3.2284","0.4243"
"","4.8600","3.2409","0.4243"
"","4.8800","3.2562","0.4250"
"","4.9000","3.2672","0.4243"
"","4.9200","3.2817","0.4248"
"","4.9400","3.2942","0.4249"
"","4.9600","3.3089","0.4246"
"","4.9800","3.3198","0.4244"
"","5.0000","3.3347","0.4253"
"","5.0200","3.3475","0.4249"
"","5.0400","3.3620","0.4250"
"","5.0600","3.3753","0.4251"
"","5.0800","3.3883","0.4252"
"","5.1000","3.4016","0.4254"
"","5.1200","3.4156","0.4254"
"","5.1400","3.4289","0.4255"
"","5.1600","3.4408","0.4256"
"","5.1800","3.4552","0.4261"
"","5.2000","3.4678","0.4259"
"","5.2200","3.4823","0.4263"
"","5.2400","3.4936","0.4259"
"","5.2600","3.5086","0.4266"
"","5.2800","3.5205","0.4258"
"","5.3000","3.5356","0.4262"
"","5.3200","3.5473","0.4262"
"","5.3400","3.5611","0.4264"
"","5.3600","3.5737","0.4263"
"","5.3800","3.5881","0.4268"
"","5.4000","3.6006","0.4267"
"","5.4200","3.6134","0.4271"
"","5.4400","3.6278","0.4273"
"","5.4600","3.6402","0.4267"
"","5.4800","3.6548","0.4273"
"","5.5000","3.6669","0.4273"
"","5.5200","3.6816","0.4273"
"","5.5400","3.6937","0.4271"
"","5.5600","3.7095","0.4281"
"","5.5800","3.7206","0.4274"
"","5.6000","3.7350","0.4275"
"","5.6200","3.7481","0.4278"
"","5.6400","3.7630","0.4284"
"","5.6600","3.7736","0.4274"
"","5.6800","3.7881","0.4277"
"","5.7000","3.8016","0.4282"
"","5.7200","3.8148","0.4281"
"","5.7400","3.8287","0.4280"
"","5.7600","3.8417","0.4287"
"","5.7800","3.8550","0.4288"
"","5.8000","3.8684","0.4284"
"","5.8200","3.8825","0.4292"
"","5.8400","3.8936","0.4286"
"","5.8600","3.9087","0.4287"
"","5.8800","3.9209","0.4286"
"","5.9000","3.9356","0.4292"
"","5.9200","3.9466","0.4288"
"","5.9400","3.9619","0.4292"
"","5.9600","3.9739","0.4293"
"","5.9800","3.9889","0.4298"
"","6.0000","4.0014","0.4292"
"","6.0200","4.0150","0.4294"
"","6.0400","4.0278","0.4294"
"","6.0600","4.0422","0.4291"
"","6.0800","4.0552","0.4293"
"","6.1000","4.0675","0.4301"
"","6.1200","4.0816","0.4298"
"","6.1400","4.0941","0.4299"
"","6.1600","4.1084","0.4307"
"","6.1800","4.1200","0.4302"
"","6.2000","4.1350","0.4307"
"","6.2200","4.1470","0.4306"
"","6.2400","4.1628","0.4309"
"","6.2600","4.1742","0.4303"
"","6.2800","4.1881","0.4302"
"","6.3000","4.2009","0.4310"
"","6.3200","4.2159","0.4316"
"","6.3400","4.2270","0.4302"
"","6.3600","4.2406","0.4308"
"","6.3800","4.2545","0.4316"
"","6.4000","4.2677","0.4312"
"","6.4200","4.2814","0.4317"
"","6.4400","4.2942","0.4322"
"","6.4600","4.3084","0.4317"
"","6.4800","4.3212","0.4311"
"","6.5000","4.3366","0.4320"
"","6.5200","4.3480","0.4314"
"","6.5400","4.3622","0.4316"
"","6.5600","4.3747","0.4323"
"","6.5800","4.3895","0.4325"
"","6.6000","4.4002","0.4313"
"","6.6200","4.4150","0.4322"
"","6.6400","4.4278","0.4324"
"","6.6600","4.4420","0.4324"
"","6.6800","4.4545","0.4321"
"","6.7000","4.4680","0.4326"
"","6.7200","4.4811","0.4325"
"","6.7400","4.4952","0.4328"
"","6.7600","4.5087","0.4330"
"","6.7800","4.5203","0.4325"
"","6.8000","4.5347","0.4328"
"","6.8200","4.5473","0.4329"
"","6.8400","4.5619","0.4334"
"","6.8600","4.5731","0.4333"
"","6.8800","4.5883","0.4337"
"","6.9000","4.6000","0.4333"
"","6.9200","4.6153","0.4339"
"","6.9400","4.6277","0.4335"
"","6.9600","4.6427","0.4338"
"","6.9800","4.6545","0.4337"
"","7.0000","4.6692","0.4338"
"","7.0200","4.6820","0.4337"
"","7.0400","4.6950","0.4338"
"","7.0600","4.7080","0.4342"
"","7.0800","4.7214","0.4345"
"","7.1000","4.7348","0.4341"
"","7.1200","4.7464","0.4342"
"","7.1400","4.7617","0.4346"
"","7.1600","4.7739","0.4340"
"","7.1800","4.7891","0.4349"
"","7.2000","4.8006","0.4349"
"","7.2200","4.8152","0.4349"
"","7.2400","4.8272","0.4346"
"","7.2600","4.8425","0.4354"
"","7.2800","4.8539","0.4348"
"","7.3000","4.8677","0.4351"
"","7.3200","4.8805","0.4355"
"","7.3400","4.8950","0.4356"
"","7.3600","4.9077","0.4347"
"","7.3800","4.9206","0.4350"
"","7.4000","4.9348","0.4361"
"","7.4200","4.9480","0.4354"
"","7.4400","4.9623","0.4354"
"","7.4600","4.9742","0.4361"
"","7.4800","4.9884","0.4361"
"","7.5000","5.0012","0.4360"
"","7.5200","5.0162","0.4370"
"","7.5400","5.0270","0.4365"
"","7.5600","5.0419","0.4366"
"","7.5800","5.0542","0.4363"
"","7.6000","5.0686","0.4367"
"","7.6200","5.0805","0.4365"
"","7.6400","5.0948","0.4369"
"","7.6600","5.1077","0.4369"
"","7.6800","5.1216","0.4371"
"","7.7000","5.1350","0.4367"
"","7.7200","5.1472","0.4367"
"","7.7400","5.1612","0.4372"
"","7.7600","5.1742","0.4373"
"","7.7800","5.1883","0.4374"
"","7.8000","5.1995","0.4373"
"","7.8200","5.2148","0.4376"
"","7.8400","5.2273","0.4372"
"","7.8600","5.2423","0.4379"
"","7.8800","5.2539","0.4373"
"","7.9000","5.2686","0.4383"
"","7.9200","5.2806","0.4383"
"","7.9400","5.2958","0.4380"
"","7.9600","5.3086","0.4382"
"","7.9800","5.3219","0.4383"
"","8.0000","5.3342","0.4377"
"","8.0200","5.3483","0.4382"
"","8.0400","5.3614","0.4386"
"","8.0600","5.3734","0.4383"
"","8.0800","5.3881","0.4388"
"","8.1000","5.4009","0.4389"
"","8.1200","5.4152","0.4387"
"","8.1400","5.4269","0.4385"
"","8.1600","5.4416","0.4392"
"","8.1800","5.4534","0.4386"
"","8.2000","5.4686","0.4390"
"","8.2200","5.4798","0.4389"
"","8.2400","5.4941","0.4393"
"","8.2600","5.5069","0.4391"
"","8.2800","5.5217","0.4395"
"","8.3000","5.5336","0.4393"
"","8.3200","5.5487","0.4397"
"","8.3400","5.5619","0.4400"
"","8.3600","5.5752","0.4400"
"","8.3800","5.5889","0.4396"
"","8.4000","5.6017","0.4396"
"","8.4200","5.6150","0.4401"
"","8.4400","5.6280","0.4405"
"","8.4600","5.6431","0.4406"
"","8.4800","5.6534","0.4401"
"","8.5000","5.6686","0.4410"
"","8.5200","5.6811","0.4407"
"","8.5400","5.6958","0.4407"
"","8.5600","5.7067","0.4401"
"","8.5800","5.7220","0.4407"
"","8.6000","5.7342","0.4406"
"","8.6200","5.7481","0.4409"
"","8.6400","5.7612","0.4410"
"","8.6600","5.7745","0.4408"
"","8.6800","5.7875","0.4410"
"","8.7000","5.8012","0.4411"
"","8.7200","5.8153","0.4412"
"","8.7400","5.8266","0.4412"
"","8.7600","5.8417","0.4419"
"","8.7800","5.8547","0.4420"
"","8.8000","5.8687","0.4422"
"","8.8200","5.8805","0.4415"
"","8.8400","5.8953","0.4421"
"","8.8600","5.9073","0.4416"
"","8.8800","5.9225","0.4421"
"","8.9000","5.9347","0.4421"
"","8.9200","5.9483","0.4421"
"","8.9400","5.9606","0.4424"
"","8.9600","5.9756","0.4431"
"","8.9800","5.9877","0.4422"
"","9.0000","6.0003","0.4425"
"","9.0200","6.0148","0.4431"
"","9.0400","6.0278","0.4423"
"","9.0600","6.0416","0.4426"
"","9.0800","6.0537","0.4432"
"","9.1000","6.0680","0.4432"
"","9.1200","6.0800","0.4427"
"","9.1400","6.0956","0.4437"
"","9.1600","6.1067","0.4432"
"","9.1800","6.1211","0.4434"
"","9.2000","6.1337","0.4432"
"","9.2200","6.1489","0.4436"
"","9.2400","6.1598","0.4426"
"","9.2600","6.1745","0.4433"
"","9.2800","6.1880","0.4434"
"","9.3000","6.2016","0.4437"
"","9.3200","6.2152","0.4436"
"","9.3400","6.2281","0.4439"
"","9.3600","6.2414","0.4442"
"","9.3800","6.2548","0.4441"
"","9.4000","6.2694","0.4447"
"","9.4200","6.2803","0.4447"
"","9.4400","6.2955","0.4448"
"","9.4600","6.3078","0.4442"
"","9.4800","6.3225","0.4447"
"","9.5000","6.3336","0.4443"
"","9.5200","6.3489","0.4448"
"","9.5400","6.3606","0.4447"
"","9.5600","6.3755","0.4449"
"","9.5800","6.3878","0.4446"
"","9.6000","6.4011","0.4450"
"","9.6200","6.4141","0.4454"
"","9.6400","6.4286","0.4452"
"","9.6600","6.4414","0.4451"
"","9.6800","6.4536","0.4455"
"","9.7000","6.4683","0.4459"
"","9.7200","6.4809","0.4451"
"","9.7400","6.4955","0.4451"
"","9.7600","6.5073","0.4448"
"","9.7800","6.5217","0.4455"
"","9.8000","6.5341","0.4455"
"","9.8200","6.5495","0.4464"
"","9.8400","6.5606","0.4460"
"","9.8600","6.5748","0.4462"
"","9.8800","6.5875","0.4462"
"","9.9000","6.6020","0.4464"
"","9.9200","6.6139","0.4460"
"","9.9400","6.6277","0.4461"
"","9.9600","6.6408","0.4465"
"","9.9800","6.6545","0.4468"
"","10.0000","6.6681","0.4467"
"","10.0200","6.6803","0.4462"
"","10.0400","6.6944","0.4467"
"","10.0600","6.7075","0.4469"
"","10.0800","6.7219","0.4468"
"","10.1000","6.7328","0.4466"
"","10.1200","6.7484","0.4480"
"","10.1400","6.7603","0.4468"
"","10.1600","6.7755","0.4474"
"","10.1800","6.7873","0.4476"
"","10.2000","6.8022","0.4477"
"","10.2200","6.8139","0.4470"
"","10.2400","6.8295","0.4477"
"","10.2600","6.8416","0.4478"
"","10.2800","6.8542","0.4477"
"","10.3000","6.8681","0.4483"
"","10.3200","6.8827","0.4490"
"","10.3400","6.8945","0.4480"
"","10.3600","6.9069","0.4478"
"","10.3800","6.9225","0.4489"
"","10.4000","6.9336","0.4483"
"","10.4200","6.9489","0.4483"
"","10.4400","6.9611","0.4479"
"","10.4600","6.9748","0.4489"
"","10.4800","6.9872","0.4486"
"","10.5000","7.0031","0.4487"
"","10.5200","7.0139","0.4484"
"","10.5400","7.0283","0.4490"
"","10.5600","7.0419","0.4487"
"","10.5800","7.0558","0.4486"
"","10.6000","7.0675","0.4491"
"","10.6200","7.0816","0.4498"
"","10.6400","7.0945","0.4493"
"","10.6600","7.1078","0.4495"
"","10.6800","7.1227","0.4498"
"","10.7000","7.1342","0.4494"
"","10.7200","7.1481","0.4498"
"","10.7400","7.1617","0.4496"
"","10.7600","7.1762","0.4500"
"","10.7800","7.1872","0.4497"
"","10.8000","7.2022","0.4503"
"","10.8200","7.2145","0.4502"
"","10.8400","7.2284","0.4502"
"","10.8600","7.2405","0.4500"
"","10.8800","7.2550","0.4505"
"","10.9000","7.2664","0.4506"
"","10.9200","7.2812","0.4505"
"","10.9400","7.2950","0.4501"
"","10.9600","7.3070","0.4508"
"","10.9800","7.3211","0.4510"
"","11.0000","7.3350","0.4507"
"","11.0200","7.3481","0.4509"
"","11.0400","7.3600","0.4510"
"","11.0600","7.3755","0.4513"
"","11.0800","7.3867","0.4507"
"","11.1000","7.4014","0.4515"
"","11.1200","7.4134","0.4511"
"","11.1400","7.4283","0.4517"
"","11.1600","7.4400","0.4515"
"","11.1800","7.4562","0.4520"
"","11.2000","7.4678","0.4518"
"","11.2200","7.4812","0.4518"
"","11.2400","7.4952","0.4515"
"","11.2600","7.5095","0.4520"
"","11.2800","7.5208","0.4517"
"","11.3000","7.5341","0.4520"
"","11.3200","7.5491","0.4527"
"","11.3400","7.5614","0.4521"
"","11.3600","7.5759","0.4524"
"","11.3800","7.5881","0.4520"
"","11.4000","7.6022","0.4528"
"","11.4200","7.6147","0.4526"
"","11.4400","7.6298","0.4525"
"","11.4600","7.6403","0.4527"
"","11.4800","7.6550","0.4534"
"","11.5000","7.6681","0.4529"
"","11.5200","7.6823","0.4532"
"","11.5400","7.6939","0.4530"
"","11.5600","7.7086","0.4530"
"","11.5800","7.7212","0.4527"
"","11.6000","7.7352","0.4538"
"","11.6200","7.7487","0.4533"
"","11.6400","7.7608","0.4529"
"","11.6600","7.7742","0.4538"
"","11.6800","7.7877","0.4538"
"","11.7000","7.8016","0.4537"
"","11.7200","7.8127","0.4535"
"","11.7400","7.8275","0.4541"
"","11.7600","7.8400","0.4538"
"","11.7800","7.8550","0.4535"
"","11.8000","7.8666","0.4535"
"","11.8200","7.8814","0.4541"
"","11.8400","7.8933","0.4537"
"","11.8600","7.9084","0.4551"
"","11.8800","7.9211","0.4545"
"","11.9000","7.9342","0.4538"
"","11.9200","7.9475","0.4542"
"","11.9400","7.9616","0.4546"
"","11.9600","7.9744","0.4541"
"","11.9800","7.9866","0.4541"
"","12.0000","8.0016","0.4552"
"","12.0200","8.0142","0.4545"
"","12.0400","8.0287","0.4548"
"","12.0600","8.0406","0.4550"
"","12.0800","8.0556","0.4554"
"","12.1000","8.0677","0.4551"
"","12.1200","8.0833","0.4557"
"","12.1400","8.0945","0.4552"
"","12.1600","8.1086","0.4549"
"","12.1800","8.1214","0.4554"
"","12.2000","8.1366","0.4565"
"","12.2200","8.1478","0.4555"
"","12.2400","8.1617","0.4559"
"","12.2600","8.1756","0.4564"
"","12.2800","8.1884","0.4556"
"","12.3000","8.2023","0.4560"
"","12.3200","8.2148","0.4561"
"","12.3400","8.2284","0.4565"
"","12.3600","8.2412","0.4561"
"","12.3800","8.2562","0.4564"
"","12.4000","8.2670","0.4562"
"","12.4200","8.2820","0.4563"
"","12.4400","8.2945","0.4562"
"","12.4600","8.3092","0.4571"
"","12.4800","8.3200","0.4569"
"","12.5000","8.3350","0.4575"
"","12.5200","8.3473","0.4568"
"","12.5400","8.3617","0.4572"
"","12.5600","8.3750","0.4570"
"","12.5800","8.3878","0.4571"
"","12.6000","8.4012","0.4576"
"","12.6200","8.4152","0.4576"
"","12.6400","8.4289","0.4578"
"","12.6600","8.4406","0.4572"
"","12.6800","8.4553","0.4577"
"","12.7000","8.4677","0.4578"
"","12.7200","8.4823","0.4576"
"","12.7400","8.4937","0.4573"
"","12.7600","8.5087","0.4583"
"","12.7800","8.5203","0.4583"
"","12.8000","8.5361","0.4586"
"","12.8200","8.5477","0.4577"
"","12.8400","8.5612","0.4584"
"","12.8600","8.5742","0.4581"
"","12.8800","8.5887","0.4582"
"","12.9000","8.6006","0.4587"
"","12.9200","8.6136","0.4585"
"","12.9400","8.6278","0.4583"
"","12.9600","8.6408","0.4587"
"","12.9800","8.6552","0.4589"
"","13.0000","8.6672","0.4583"
"","13.0200","8.6819","0.4589"
"","13.0400","8.6942","0.4592"
"","13.0600","8.7098","0.4590"
"","13.0800","8.7208","0.4584"
"","13.1000","8.7350","0.4594"
"","13.1200","8.7478","0.4590"
"","13.1400","8.7628","0.4592"
"","13.1600","8.7736","0.4590"
"","13.1800","8.7880","0.4597"
"","13.2000","8.8012","0.4592"
"","13.2200","8.8142","0.4594"
"","13.2400","8.8283","0.4604"
"","13.2600","8.8412","0.4598"
"","13.2800","8.8548","0.4598"
"","13.3000","8.8683","0.4602"
"","13.3200","8.8825","0.4604"
"","13.3400","8.8933","0.4597"
"","13.3600","8.9087","0.4603"
"","13.3800","8.9211","0.4602"
"","13.4000","8.9353","0.4606"
"","13.4200","8.9466","0.4602"
"","13.4400","8.9619","0.4607"
"","13.4600","8.9739","0.4602"
"","13.4800","8.9891","0.4609"
"","13.5000","9.0019","0.4607"
"","13.5200","9.0147","0.4606"
"","13.5400","9.0281","0.4607"
"","13.5600","9.0425","0.4611"
"","13.5800","9.0548","0.4611"
"","13.6000","9.0675","0.4612"
"","13.6200","9.0819","0.4617"
"","13.6400","9.0944","0.4615"
"","13.6600","9.1086","0.4615"
"","13.6800","9.1205","0.4613"
"","13.7000","9.1350","0.4624"
"","13.7200","9.1466","0.4616"
"","13.7400","9.1625","0.4617"
"","13.7600","9.1737","0.4612"
"","13.7800","9.1873","0.4617"
"","13.8000","9.2006","0.4618"
"","13.8200","9.2155","0.4621"
"","13.8400","9.2269","0.4622"
"","13.8600","9.2409","0.4622"
"","13.8800","9.2545","0.4623"
"","13.9000","9.2673","0.4627"
"","13.9200","9.2817","0.4628"
"","13.9400","9.2942","0.4626"
"","13.9600","9.3089","0.4627"
"","13.9800","9.3214","0.4624"
"","14.0000","9.3364","0.4629"
"","14.0200","9.3478","0.4625"
"","14.0400","9.3623","0.4625"
"","14.0600","9.3753","0.4627"
"","14.0800","9.3905","0.4633"
"","14.1000","9.4014","0.4621"
"","14.1200","9.4161","0.4633"
"","14.1400","9.4284","0.4633"
"","14.1600","9.4423","0.4632"
"","14.1800","9.4548","0.4634"
"","14.2000","9.4681","0.4639"
"","14.2200","9.4814","0.4635"
"","14.2400","9.4948","0.4638"
"","14.2600","9.5087","0.4641"
"","14.2800","9.5203","0.4636"
"","14.3000","9.5350","0.4638"
"","14.3200","9.5473","0.4642"
"","14.3400","9.5619","0.4642"
"","14.3600","9.5725","0.4633"
"","14.3800","9.5877","0.4645"
"","14.4000","9.5994","0.4643"
"","14.4200","9.6145","0.4642"
"","14.4400","9.6267","0.4640"
"","14.4600","9.6405","0.4650"
"","14.4800","9.6534","0.4642"
"","14.5000","9.6680","0.4643"
"","14.5200","9.6809","0.4651"
"","14.5400","9.6937","0.4650"
"","14.5600","9.7075","0.4642"
"","14.5800","9.7211","0.4648"
"","14.6000","9.7350","0.4653"
"","14.6200","9.7466","0.4644"
"","14.6400","9.7614","0.4651"
"","14.6600","9.7737","0.4653"
"","14.6800","9.7891","0.4653"
"","14.7000","9.8006","0.4647"
"","14.7200","9.8152","0.4663"
"","14.7400","9.8275","0.4656"
"","14.7600","9.8425","0.4653"
"","14.7800","9.8539","0.4657"
"","14.8000","9.8683","0.4662"
"","14.8200","9.8808","0.4656"
"","14.8400","9.8948","0.4660"
"","14.8600","9.9080","0.4663"
"","14.8800","9.9211","0.4660"
"","14.9000","9.9348","0.4664"
"","14.9200","9.9483","0.4664"
"","14.9400","9.9627","0.4664"
"","14.9600","9.9752","0.4662"
"","14.9800","9.9887","0.4665"
"","15.0000","10.0016","0.4663"
"","15.0200","10.0164","0.4663"
"","15.0400","10.0270","0.4661"
"","15.0600","10.0420","0.4670"
"","15.0800","10.0544","0.4667"
"","15.1000","10.0689","0.4669"
"","15.1200","10.0806","0.4666"
"","15.1400","10.0948","0.4668"
"","15.1600","10.1078","0.4672"
"","15.1800","10.1217","0.4674"
"","15.2000","10.1347","0.4669"
"","15.2200","10.1473","0.4671"
"","15.2400","10.1612","0.4676"
"","15.2600","10.1742","0.4675"
"","15.2800","10.1886","0.4678"
"","15.3000","10.1995","0.4674"
"","15.3200","10.2147","0.4676"
"","15.3400","10.2275","0.4676"
"","15.3600","10.2422","0.4681"
"","15.3800","10.2534","0.4676"
"","15.4000","10.2684","0.4679"
"","15.4200","10.2809","0.4679"
"","15.4400","10.2956","0.4681"
"","15.4600","10.3081","0.4683"
"","15.4800","10.3216","0.4685"
